"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"07/06/2023","AQS","010030010","1","0.042","ppm","39","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"07/07/2023","AQS","010030010","1","0.044","ppm","41","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"07/08/2023","AQS","010030010","1","0.034","ppm","31","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"07/09/2023","AQS","010030010","1","0.024","ppm","22","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"07/10/2023","AQS","010030010","1","0.033","ppm","31","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"07/11/2023","AQS","010030010","1","0.041","ppm","38","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"07/12/2023","AQS","010030010","1","0.03","ppm","28","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"07/13/2023","AQS","010030010","1","0.029","ppm","27","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"07/14/2023","AQS","010030010","1","0.025","ppm","23","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"07/15/2023","AQS","010030010","1","0.033","ppm","31","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"07/16/2023","AQS","010030010","1","0.045","ppm","42","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"07/17/2023","AQS","010030010","1","0.054","ppm","50","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"07/18/2023","AQS","010030010","1","0.059","ppm","64","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"07/19/2023","AQS","010030010","1","0.047","ppm","44","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"07/20/2023","AQS","010030010","1","0.047","ppm","44","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"07/21/2023","AQS","010030010","1","0.043","ppm","40","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"07/22/2023","AQS","010030010","1","0.036","ppm","33","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"07/23/2023","AQS","010030010","1","0.043","ppm","40","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"07/24/2023","AQS","010030010","1","0.049","ppm","45","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"07/25/2023","AQS","010030010","1","0.054","ppm","50","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"07/26/2023","AirNow","010030010","1","0.056","ppm","54","FAIRHOPE, Alabama","24","100.0000","44201","Ozone","","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"07/29/2023","AQS","010030010","1","0.056","ppm","54","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"07/30/2023","AQS","010030010","1","0.059","ppm","64","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"08/01/2023","AQS","010030010","1","0.048","ppm","44","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"08/02/2023","AQS","010030010","1","0.058","ppm","61","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"08/03/2023","AQS","010030010","1","0.056","ppm","54","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"08/04/2023","AQS","010030010","1","0.051","ppm","47","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"08/05/2023","AQS","010030010","1","0.038","ppm","35","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"08/06/2023","AQS","010030010","1","0.035","ppm","32","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"08/07/2023","AQS","010030010","1","0.029","ppm","27","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"08/08/2023","AQS","010030010","1","0.035","ppm","32","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"08/09/2023","AQS","010030010","1","0.026","ppm","24","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"08/10/2023","AQS","010030010","1","0.024","ppm","22","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"08/11/2023","AQS","010030010","1","0.03","ppm","28","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"08/12/2023","AQS","010030010","1","0.037","ppm","34","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"08/13/2023","AQS","010030010","1","0.037","ppm","34","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"08/14/2023","AQS","010030010","1","0.031","ppm","29","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"08/15/2023","AQS","010030010","1","0.046","ppm","43","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"08/16/2023","AQS","010030010","1","0.047","ppm","44","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"08/17/2023","AQS","010030010","1","0.06","ppm","67","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"08/18/2023","AQS","010030010","1","0.065","ppm","84","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"08/19/2023","AQS","010030010","1","0.057","ppm","58","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"08/20/2023","AQS","010030010","1","0.047","ppm","44","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"08/21/2023","AQS","010030010","1","0.026","ppm","24","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"08/22/2023","AQS","010030010","1","0.033","ppm","31","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"08/23/2023","AQS","010030010","1","0.055","ppm","51","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"08/24/2023","AQS","010030010","1","0.043","ppm","40","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"08/25/2023","AQS","010030010","1","0.049","ppm","45","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"08/26/2023","AQS","010030010","1","0.051","ppm","47","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"08/27/2023","AQS","010030010","1","0.047","ppm","44","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"08/28/2023","AQS","010030010","1","0.049","ppm","45","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"08/29/2023","AQS","010030010","1","0.032","ppm","30","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"08/30/2023","AQS","010030010","1","0.044","ppm","41","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"08/31/2023","AQS","010030010","1","0.055","ppm","51","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"09/01/2023","AQS","010030010","1","0.037","ppm","34","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"09/02/2023","AQS","010030010","1","0.028","ppm","26","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"09/03/2023","AQS","010030010","1","0.033","ppm","31","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"09/04/2023","AQS","010030010","1","0.033","ppm","31","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"09/05/2023","AQS","010030010","1","0.035","ppm","32","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"09/06/2023","AQS","010030010","1","0.04","ppm","37","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"09/07/2023","AQS","010030010","1","0.048","ppm","44","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"09/08/2023","AQS","010030010","1","0.051","ppm","47","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"09/09/2023","AQS","010030010","1","0.062","ppm","74","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"09/10/2023","AQS","010030010","1","0.053","ppm","49","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"09/11/2023","AQS","010030010","1","0.054","ppm","50","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"09/13/2023","AQS","010030010","1","0.049","ppm","45","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"09/14/2023","AQS","010030010","1","0.054","ppm","50","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"09/15/2023","AQS","010030010","1","0.056","ppm","54","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"09/16/2023","AQS","010030010","1","0.045","ppm","42","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"09/17/2023","AQS","010030010","1","0.046","ppm","43","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"09/18/2023","AQS","010030010","1","0.053","ppm","49","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"09/19/2023","AQS","010030010","1","0.054","ppm","50","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"09/20/2023","AirNow","010030010","1","0.047","ppm","44","FAIRHOPE, Alabama","18","75.0000","44201","Ozone","","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"09/21/2023","AQS","010030010","1","0.046","ppm","43","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"09/22/2023","AQS","010030010","1","0.046","ppm","43","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"09/23/2023","AQS","010030010","1","0.05","ppm","46","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"09/24/2023","AQS","010030010","1","0.056","ppm","54","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"09/25/2023","AQS","010030010","1","0.056","ppm","54","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"09/26/2023","AQS","010030010","1","0.048","ppm","44","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"09/27/2023","AQS","010030010","1","0.028","ppm","26","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"09/28/2023","AQS","010030010","1","0.028","ppm","26","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"09/29/2023","AQS","010030010","1","0.042","ppm","39","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"09/30/2023","AQS","010030010","1","0.043","ppm","40","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"10/01/2023","AQS","010030010","1","0.054","ppm","50","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"10/02/2023","AQS","010030010","1","0.049","ppm","45","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"10/03/2023","AQS","010030010","1","0.052","ppm","48","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"10/04/2023","AQS","010030010","1","0.054","ppm","50","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"10/05/2023","AQS","010030010","1","0.037","ppm","34","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"10/06/2023","AQS","010030010","1","0.038","ppm","35","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"10/07/2023","AQS","010030010","1","0.041","ppm","38","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"10/08/2023","AQS","010030010","1","0.041","ppm","38","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"10/09/2023","AQS","010030010","1","0.046","ppm","43","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"10/10/2023","AQS","010030010","1","0.055","ppm","51","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"10/11/2023","AQS","010030010","1","0.036","ppm","33","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"10/12/2023","AQS","010030010","1","0.037","ppm","34","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"10/13/2023","AQS","010030010","1","0.028","ppm","26","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"10/14/2023","AirNow","010030010","1","0.042","ppm","39","FAIRHOPE, Alabama","24","100.0000","44201","Ozone","","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"10/15/2023","AirNow","010030010","1","0.028","ppm","26","FAIRHOPE, Alabama","24","100.0000","44201","Ozone","","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"10/16/2023","AirNow","010030010","1","0.036","ppm","33","FAIRHOPE, Alabama","24","100.0000","44201","Ozone","","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"10/17/2023","AQS","010030010","1","0.045","ppm","42","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"10/18/2023","AirNow","010030010","1","0.044","ppm","41","FAIRHOPE, Alabama","24","100.0000","44201","Ozone","","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"10/19/2023","AirNow","010030010","1","0.05","ppm","46","FAIRHOPE, Alabama","24","100.0000","44201","Ozone","","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"10/20/2023","AirNow","010030010","1","0.062","ppm","74","FAIRHOPE, Alabama","24","100.0000","44201","Ozone","","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"10/21/2023","AirNow","010030010","1","0.051","ppm","47","FAIRHOPE, Alabama","24","100.0000","44201","Ozone","","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"10/22/2023","AirNow","010030010","1","0.062","ppm","74","FAIRHOPE, Alabama","24","100.0000","44201","Ozone","","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"10/23/2023","AirNow","010030010","1","0.049","ppm","45","FAIRHOPE, Alabama","24","100.0000","44201","Ozone","","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"10/24/2023","AirNow","010030010","1","0.043","ppm","40","FAIRHOPE, Alabama","24","100.0000","44201","Ozone","","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"10/25/2023","AQS","010030010","1","0.042","ppm","39","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"10/26/2023","AQS","010030010","1","0.038","ppm","35","FAIRHOPE, Alabama","17","100.0000","44201","Ozone","087","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"10/27/2023","AirNow","010030010","1","0.039","ppm","36","FAIRHOPE, Alabama","24","100.0000","44201","Ozone","","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"10/28/2023","AirNow","010030010","1","0.042","ppm","39","FAIRHOPE, Alabama","24","100.0000","44201","Ozone","","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"10/29/2023","AirNow","010030010","1","0.038","ppm","35","FAIRHOPE, Alabama","24","100.0000","44201","Ozone","","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"10/30/2023","AirNow","010030010","1","0.037","ppm","34","FAIRHOPE, Alabama","24","100.0000","44201","Ozone","","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"10/31/2023","AirNow","010030010","1","0.04","ppm","37","FAIRHOPE, Alabama","20","83.0000","44201","Ozone","","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
